"Speaker Name","Start Time","End Time","Text"
"James Somerton","00:40:31:10","00:40:57:20","Sometimes he has moments of clarity where he realizes what he's doing, but they don't last long. Sometimes he'll even beg Eun Bom to not leave him breaking down into tears. But this is simply emotional manipulation. He's using bombs, abandonment issues to manipulate him into staying. We know this because when bomb drops the knife during the final altercation, song Lo tells him he doesn't need him anymore, lashing out at him and calling him down to the lowest."
"James Somerton","00:40:58:13","00:41:19:03","So what about Young Bomb? He grew up being neglected by everyone except his sexually abusive uncle who would tell him that he was gross, disgusting, especially after raping him. He was socially awkward, making it near impossible for him to make friends. When people would start to get close to him, they'd be put off by how shy and awkward he was."
"James Somerton","00:41:19:07","00:41:40:18","So in sung Whoa, hugs him, kisses him, says he loves him, says he'll be together forever. Even after crippling him, choking him, hanging him and cutting his throat just just deep enough so that he won't bleed out. Uniform looks past the trauma and abuse and just sees the affection because it's the only affection he's ever gotten from anyone."
"James Somerton","00:41:41:10","00:42:05:23","So he latches onto it even after he knows that song well is dead, he can't let go. And despite the fact that song Lo never shows any unconditional kindness, the bomb even insulting him when doing something that could be characterized as kind. Some readers still look for love story. They've taken an incredibly horrifying and twisted story of trauma and abuse and twisted it further so that they can ship it."
"James Somerton","00:42:06:08","00:42:27:11","They don't see it as a horror story and hope for Bomb to escape his monstrous captor. They hope for Sonko to declare his undying love. They don't want Sonko to get arrested for being a serial killer. They want the pair to ride off into the sunset. This isn't to sad, broken people who have found each other and made each other whole."
"James Somerton","00:42:28:09","00:43:00:04","This is a twisted psycho path, manipulating a poor, lonely boy into being his puppet. This is a story that warns us about the effects of long term abuse on two very different people. How sometimes life long trauma is inescapable without a support system. Killing, stalking, in my opinion, is an amazing psychological horror story, one that kept me swiping through those pages, unable to put it down, hoping that Unbound would escape, that someone would be caught, that young man would be rescued, and given the help that he needs."
"James Somerton","00:43:00:19","00:43:37:22","And yet there are masses of fans out there who want them to get back together in the end, who flame the author online when she ended the series with Songo dead. The monster dies. In the end. He doesn't transform into a handsome prince because he always was one. But not all that glitters is gold. The fact that Songo looks like the man of your dreams is meant to show you that even the person you think is perfect could a monster underneath to watch out for yourself, to not let yourself get trapped into this kind of traumatic relationship?"
"James Somerton","00:43:38:08","00:44:20:16","The author has said in no uncertain terms that she did not intend this to be read as romantic despite her Twitter feed. So why in seven hells are are people, especially teenage girls, reading this as a romance? Well, because they've been raised to know Beauty and the Beast is not about Stockholm syndrome. It's about a woman who is forced into a castle and has to work at making the monsters she shares it with into a respectable human being for her own sake."
"James Somerton","00:44:20:22","00:44:46:03","The original French folktale functioned as a way to ease young women into accepting marriage arrangements, especially those in upper classes where their husbands were usually the shining exemplars of wealthy male privilege. To the women betrothed, this seemed to be like an awful proposition and to ease them into it, there needed to be some kind of device that told them that it gets better, you know, so they wouldn't kill themselves even if it was an errant lie."
"James Somerton","00:44:46:10","00:45:07:19","That sounds familiar. So it's not like the idea that a woman can change a man is new. Culture has been placing the onus on women to be the active force in taking control of men's behavior. For all the Christianized European history, if not longer, and it's from this beauty and the beast attitude that we get the idea that all a woman needs to change her monstrous romantic partner is a little elbow grease."
"James Somerton","00:45:07:19","00:45:33:07","And so end up here with killing stalking, which is neither an arranged marriage nor a heterosexual coupling very 21st century, at which point we are at this weird junction where we're kind of pulled between seven different thought processes about cultural attitudes towards representation, romance, gay men, femininity, femininity, and men. Her criticism of attitudes around common sense is that social marketing and isolation, mental."
"James Somerton","00:45:39:22","00:46:05:10","Nobody should need to do this. Nobody. Nobody should need to look at killing, stalking and say, Well, we need to know if the borderline personality diagnosis was an accurate one to say with confidence whether the author meant for this to be read as erotic or not. No. Someone kills people who literally kills people and not in a Dark Avenger Punisher kind of way."
"James Somerton","00:46:05:14","00:46:28:23","He takes joy in murdering people for fun, full stop and you bomb. He's not in love with Sangamo. He just can't tell the difference between love and abuse. If you read this and your first instinct is to put these two fucked up people together for life, there is a problem. There is a problem with you. There's a problem with our culture."
"James Somerton","00:46:29:04","00:46:55:19","I know from reading the comments of Killing Stalking, Tick Tock compilations are almost as unsettling as the source material that a lot of the reader base are. Young women like middle school. They talk, reading it in class, hiding it from their teachers. Even if you have experimented with dating. You have such a narrow concept of what it means to actually be in a relationship at that age."
"James Somerton","00:46:55:23","00:47:26:09","You have no idea what functional relationship even means. Then, trust me, a lot of older people don't know either. This is not just an abusive relationship. This is an abusive relationship. Engaging in a carnival of over-the-top violence, gaslighting, manipulation, and rape. I am so unsettled thinking about how our society is presenting a young generation with such a twisted idea of romance to the point where there is a shipping community built around these two fuckers."
"James Somerton","00:47:27:12","00:47:51:02","Because this isn't just killing, stalking. This didn't come out of nowhere. It wasn't straight from Beauty and the Beast. This the pro romance, killing, stalking fandom is just the next logical step in the evolution of romanticizing abuse. Especially when you've got Twilight, where Edward and Bella's relationship ticks off every single qualification of an abusive relationship as qualified by social workers."
"James Somerton","00:47:51:10","00:48:11:10","And still, there is this pining over the protagonists like this is a they're going to make it after all, love story about making things work. Even if your parents and society don't like it. And don't even get me started on 50 Shades of Gray. It was hyped up as this racy, sexy, over-the-top, intense sexual romp through BDSM. And then I read it."
"James Somerton","00:48:11:10","00:48:34:17","Not knowing what the hell the hype was about because I've read and Rices Sleeping Beauty series in junior high, maybe a little too young, but I was mature for my age. So in 50 Shades, Women kind of swoon over Christian Gray, even though he's obsessively controlling Anastasia. He violates safe words, metal's interpersonal life, and oversteps boundaries regularly. And the fans are all like, Oh, invade my privacy harder, Daddy."
"James Somerton","00:48:34:21","00:49:01:11","Then you get things like Phantom of the Opera, which, you know, a lot of people read into. The fact that the Phantom named Erik is literally a psycho who murders people and tries to lock up his love interest. Christine, in a basement. But in spite of this, you still get fans who drone on about how Christine was so dumb not to choose Erik because Erik was just so rawly sexual and over powering."
"James Somerton","00:49:01:12","00:49:30:13","Oh, he really does care underneath it all. He threatened to kill her. Oh, but maybe he's good. I read killing Stalking as an honest interpretation of these tropes, which is a hell of a thing to do. Subverting toxic literary tropes by confronting them with the reality of how they function in real life. The only difference is that the author doesn't try to force a romance into the text, even if a huge portion of her fans think that she ruined the ending by probably killing off the serial killer."
"James Somerton","00:49:30:13","00:49:54:22","Which is why they fill her Twitter timeline with fanart of their preferred ending of these two characters Christmases, family reunions, vacations. Samuel, a serial killer who killed women to reenact killing his mother over and over and over again, finally getting in touch with his feelings, realizing that he was gay all along and taking it upon himself to cater to Unabomber's emotional needs because, no, he's not gay."
"James Somerton","00:49:55:00","00:50:26:03","It is stated in the text and the author has stated he is not gay. He is a straight man who is using bomb as a device for to fulfill his needs. And then the months that Young spent locked in song was chosen basement with broken ankles. It's just a story to tell their adopted kids. I you know Christian Gray learns to share the power dynamic and even sub for Anastasia in the end and Bella eventually gains the ability to protect herself and thus does not require Edward to be so obsessive."
"James Somerton","00:50:26:03","00:50:49:04","Belle's beast turns into a man who made a whole generation of people realize they preferred fairies. Erik The Phantom finally does learn to empathize with someone else's needs and lets Christine go. Kind of. Not really. There's a sequel called Love Never Dies. Don't watch it. At which point it occurs to me that it wasn't the romance in the story that the fans fetishize, but the possibility of some world changing and becoming romantic."
"James Somerton","00:50:49:04","00:51:11:00","It's this yearning obsession for redemption arc that the fans want. It's not even that the fandom is choosing to overlook the abuse and the violence and the murder. The fandom embraces all of this. It's just a part of the bumpy road on the way to love. This is someone whose journey this song was redemption. This is song of story, even though it's not."
"James Somerton","00:51:11:21","00:51:35:13","The story is explicitly framed from Unicom's point of view, and it's his emotions and struggles that drive the plot somewhat. At best is an obstruction. But should it be that surprising that audiences are drawn to a character who is depicted to be attractive? And nearly every review of the book calls to attention just how hot he is? I mean, doesn't everyone want to be with someone who's hot?"
"James Somerton","00:51:35:18","00:52:01:19","What's a little character flaw like psychopathy and murder when you're sexy? All of the fandom is focused less around young bombs experience and more about how someone looks, which a crowd of girls fawning over attractive serial killers pleading for his innocence isn't new. I find it weird that this audience is simultaneously dismissive of Moonbeam as a character while at the same time fits into the category of girls who fetishize gay relationships."
"James Somerton","00:52:03:00","00:52:28:19","What's the thought process here? Are a bunch of women looking at a submissive gay man as a cipher their entryway into this relationship? Or have they just kind of moved past the sadness, Brokeback Mountain and the yearning of love? SIMON And they need something a bit more spicy for their gays now."
"James Somerton","00:52:34:14","00:53:00:04","All of this makes me wonder why did it need to be gay in the first place? Was there anything set in this comic that couldn't have been conveyed if Unbound was a woman or even if someone was a woman? Were the sex scenes actually necessary? Did they fulfill a pivotal use in driving the plot? Character? Yes. But were so many of them necessary?"
"James Somerton","00:53:00:21","00:53:25:14","Maybe if Unbound was a woman, the author would have been more sparing in their use of physical abuse. Maybe it would have hit too close to home. But by making Bomber Man, it allows a layer of disconnect and all of the major plot beats worth talking about don't seem to include any elements of sex whatsoever. And it's these sexual moments that the fans latch on to and say, yes, the romance is real."
"James Somerton","00:53:25:22","00:53:56:07","World just needs a chance to open up, which even though the author won literary awards in the category of horror thriller, it did go on to be category ized as a romance. Do people pick it up expecting a romance and read into it? Or would they have seen that from the very beginning? Textually, it does draw a thin line between teasing young Bomb with the romance and teasing the audience, the latter of which is not okay."
"James Somerton","00:53:56:19","00:54:16:11","And I'm not trying to say whether they should or should not have been made because all art has a place. There is a context for every piece of art that can add value to our world, both for enriching our culture, conveying a message about the world we live in, or even acting as a confrontation between what we believe about our culture and what the reality of that culture is."
"James Somerton","00:54:17:04","00:54:41:14","Killing stalking has a lot of interesting, nuanced, layered and poignant things to say that make it work as a horror story and stories like it are actually often enjoyed by people who have suffered abuse. A way for them to see that they're not alone in their trauma. Survivors of abuse can often feel very isolated, so seeing someone who has been hurt like them in fiction can be very cathartic."
"James Somerton","00:54:42:20","00:55:06:20","But all of these things are being overshadowed by how a fetishistic, appropriated audience has turned it into a romance novel. And this is concerning to me, not just about how these people read the media they consume, but also if they might think that this type of relationship is normal. Do they have the ability to understand it when they are in an abusive relationship?"
"James Somerton","00:55:07:06","00:55:38:22","Are they going to do the right things and confront their friends when they're in an abusive relationship? Or are they going to push through and encourage others to do so in the hope that something beautiful will blossom out of the trauma? Or are they completely aware of what is safe and acceptable for them? But their ideas are different for queer people as we in real life progress more and more towards sexual tolerance and acceptance of safe sexual practices in kink, S&M and role play."
"James Somerton","00:55:39:12","00:56:11:08","Are we challenging fiction to raise the bar as we have fewer real applications of forbidden love? Are we, as a culture raised on folklore about enduring abuse for romance, increasing the amount of abuse that must be sustained to achieve true love? We need to be more open to discussing abuse. So listening to those who have been abused so that they might feel comfortable telling their stories so that people can better judge what is healthy and what is not, what is safe and what is dangerous."
"James Somerton","00:56:12:13","00:56:35:02","We need to make safe for the victims of abuse to feel safe. Otherwise, people and not just young people will continue to think that the relationship between someone in uniform is true love. That enduring trauma is fine for the right person, that it's a necessary part of falling in love. Abuse is never a necessary part of falling in love."
"James Somerton","00:56:36:01","00:57:10:08","And so in the description of this video, I've listed resources and links for anyone who might feel that they've become trapped in an abusive relationship. Abuse is not love. Trauma is not romance. Please do not let. They can change. Trap you in an unhealthy or dangerous situation. Get away while you can. Because a happily ever after should never involve pain."
