"Speaker Name","Start Time","End Time","Text"
"James","00:45:13:15","00:45:40:04","I play with them and they kind of miss out on that because their mom is weird. And we've like looked into it to see, like, did my father actually, like, do anything to cause her? And it's like, no, this, this all came from her mom, which is really disappointing. Um, but yeah, happy, happy podcast. Uh, the next is out of the books that you have read."
"James","00:45:40:04","00:46:00:10","Is there a character with whom you identified or see as yourself and how if, if not person in how, if not personal? And who do you think of regularly? Also, have you read any of the Robin Hobb books related to the realm of the underlings? I only read one Robin Hobb book, but I didn't finish it. Apparently it's her weakest book."
"James","00:46:01:01","00:46:25:13","Um, I can remember, I think Assassin's Apprentice. I think I've been told that it's her weakest book. I'm sure someone listening, It might be their favorite book. I'm not judging, but, um, I actually have a I have a hard time reading fantasy. It's weird, considering that I'm such a huge nerd. Like, I've read Lord of the Rings. Um, The King Killer Chronicles and most of Song of Ice and Fire."
"James","00:46:25:14","00:46:51:11","I had to skip over some of it because I'm like, Okay, there's only so many tens of pages I can read about food. Um, but yeah, with fantasy, it's hard for me to get into fantasy for some reason. I don't know. Maybe it's the very florid writing that a lot of fantasy user fantasy writers use. Um, although Andras had very, very florid writing and I love I loved and do love Anne Rice, even though she's passed on."
"James","00:46:52:01","00:47:19:21","Um, as for what fictional character do I see myself or identify as? I never really identified with any fictional characters from books until I read boyfriend material. Um, and that the main character in that book and the sequel husband material. Luke I really identified with him. It was the first book I had read that was like about gay adults."
"James","00:47:19:21","00:47:44:22","I'd been reading a lot of gay way, and this was the first time that I was like, Oh, gay adults who don't completely have their shit together. Wow. And so I really started identifying with Luke, like, I wish I was skinny as he's very skinny and I wish I had his body type. But other than that, I feel like we share a lot of similarities, but I also share a lot of similarities with Oliver, the guy he ends up being in a relationship with."
"James","00:47:45:08","00:48:09:17","Um, I'm a little bit of both of them, which is why I love those books so much. And I like if I had my way, that series would go on forever. And the author, Alexis Hall, is actually a subscriber to the channel. So I love that. And we have one more question. And oddly, this is the last question that was submitted, and it's an interesting one."
"James","00:48:10:03","00:48:34:09","Uh, did your career choices or ideas ever change and did your identity influence your career? Pathway Um, yes, my career path and choices changed a lot when I was young. When I was very little, I wanted to be a doctor because I wanted to help people. Um, and then this was when I was like very little when I was like three, four or five, six."
"James","00:48:34:21","00:48:56:20","And then once I got about halfway through elementary school, I realized, well, I didn't realize my teachers informed me that I was very argumentative and I was always willing to push back on everything they said if there wasn't, like, firm proof that they could show me of a rule I needed to follow or a fact that they were talking about, I wanted the facts."
"James","00:48:57:07","00:49:31:16","They were like, You should be a lawyer. And so then I was like, from probably 7 to 11, I wanted to be a lawyer. And I actually did consider that when I was going to business school, I thought, okay, when I finish business school, I might go to law school, um, and work as a defense attorney. But, um, when I was 11 years old, I was I watched A&E, the channel A&E used to have a biography series."
"James","00:49:31:16","00:49:55:15","I don't know if they still do, but they had a biography, a special two hour episode of biography about Steven Spielberg. And for some reason, even I was 11 years old. That was the first time it clicked that, oh, people make movies like obviously you see, like the actors and stuff like that. But the people behind the cameras, the writers, the producers, the editors, the directors, the cinematographers, you don't see them when you're watching movies."
"James","00:49:55:15","00:50:17:19","And you certainly you probably don't even think of them as a kid. I didn't, you know, and I realized, Oh my God, people do this. This is a job. And that was when I was 11 and I just stuck to I want to be a director. Um, there was a slight layover in. This is never going to happen."
"James","00:50:18:03","00:50:46:10","I need to find something else that I don't hate, which ended up being, um, advertising. My problem was that, uh, a lot of people equate marketing and advertising. They're different having gone to school, got my degrees and worked in marketing. Advertising and marketing are different. Advertising is very creative. You know, it's coming up with advertising campaigns, it's coming up with commercials and posters and billboards and stuff like that."
"James","00:50:46:10","00:51:15:16","Whereas marketing is very data driven. It's looking at analytics and deciding what choice to make and stuff like that, which I was very good at. But I hated it and I wanted to work in advertising. But getting in to actual advertising agencies at least where I was, was really, really different. Difficult. It was very cutthroat, mostly because a lot of the advertising agencies would hire business graduates who had interned for them, and I couldn't afford to be an intern."
"James","00:51:17:14","00:51:56:19","And so I never had a shot at getting into an advertising agency. And so I worked in market. I had that stop over in marketing, but it wasn't my favorite thing. And the entire time I was doing that, I still wanted to make movies. And, you know, I just kept telling myself, I'm doing this so that I can make the money to make a low budget movie and I just kept telling myself that even though I was barely making enough to pay rent with a roommate, Nick and I were still living together at the time and it wasn't really until, um, the, the YouTube channel took off."
"James","00:51:57:08","00:52:19:05","Um, I was still working in marketing then I was working for a, a university. Well, it wasn't a university, it was a post grad kind of certification system for accountants. And I was doing the marketing for them and I got to do a little bit of creative stuff. I got to do some videos and I got to do, um, design some billboards and stuff like that."
"James","00:52:19:05","00:52:43:08","I completely revamped, revamped the branding of, of the organization they have since since I've left, they have gone back to the old stuff, which makes me sad because the old stuff is really boring. Um, but, and I know that my stuff was working because I saw the numbers of new applicants coming in for the program. So I knew my stuff was working."
"James","00:52:43:20","00:53:03:17","So I don't know why they went back to the old stuff, but there was that stop over. But I was working that job when YouTube kind of took off. And when I say took off, the Monsters in the Closet video got like 10,000 views and I was like, Oh my God, I'm famous. And I even though I was like, I can't."
"James","00:53:03:17","00:53:27:10","I'm not I, I never thought I could make enough money off of YouTube to just do that. So I continued working in the doing the marketing role and lucked out that when the marketing role ended, um, was right around the time the killing stalking video came out. And it was right around that time that we started to get a bit more, a bit more patrons."
"James","00:53:27:10","00:53:58:13","At that point we had about 500 patrons. Um, we've got like 2500 now, which is a huge jump, I think 26 closer to 2700, I think. Um, and so we had, you know, we were bringing in more patrons. The killing stalking video was the first video that really brought a lot of ad revenue to the channel. And so just as I was let go from that position, YouTube kind of took off again in another way."
"James","00:53:58:22","00:54:25:02","I was like, okay, maybe we can do this. Um, and but I was very focused on and so I guess my career path kind of went from doctor to lawyer to filmmaker to marketer to YouTube. Ah, and now back to director. Um, and the reason I say it's really gone back to director, I love making YouTube videos, by the way."
"James","00:54:25:02","00:54:49:21","Like I would release video a week if we could write them fast enough. But you know, Nick needs to eat and breathe. So and Nick is the main writer on the channel. Um, we're actually splitting the writing responsibilities a lot more evenly now. Um, but, but yeah, I would, I'd put, I'd be putting videos out every day just because I love editing and I love shooting and stuff like that."
"James","00:54:49:21","00:55:26:03","It's the writing is just such a pain in the ass. But when my, when we knew that my mom was going to die, she was diagnosed with a very rare form of cancer. Um, that they, they tried treating her for it and there was just no progress. And, um, when we knew she was going to die and she decided that she was going to go through it's called in Canada Medical Assistance in Dying and it's, you know, assisted suicide basically."
"James","00:55:26:03","00:55:49:23","But medical assistance in dying is a much nicer way of saying it. She decided she was going to go through that because the doctor said, you've got six or eight months and probably five of them you're you're going to be in hospice. She was like, I'm not doing that. And so we knew for a couple of months the date that my mom was going to die, which was really surreal knowing that date."
"James","00:55:52:12","00:56:19:10","And she was like, I want one more Christmas. And then in January we're going to we're going to do it. And so on January 8th of 2022, we did that and I've talked about that on Streams a lot. There's a lot of stories. But that night she said to me she had an insurance policy. She had to at the time she had two."
"James","00:56:19:10","00:56:57:23","One was for me and one was for my dad. And she told me, I want you to take that money and I want you to make a movie. And that was kind of her dying wish. And then the insurance actually screwed us over and didn't give us the money. But then I put out the the the I, I put out the, uh, Indiegogo campaign for Telos, and you guys came forward with so much more support than I could have ever imagined."
"James","00:56:59:01","00:57:26:21","And so I'm going to make a movie. Um, I'm going to make several movies. I'm. I am not going to let that dream that I had when I was 11 years old of when I figured out that, oh, this is this is something that people do. When I discovered that and I just got married to that idea and I never let go of that idea that was always there."
"James","00:57:27:21","00:57:49:19","Although, you know, it took the backseat for you to it took the backseat for marketing jobs. It was always there. And now I have the opportunity to do that. So I'm going to do that. And I feel like when there's one thing that you want to be and you decide you want to be that at 11 and at 34, that's still what you want to be."
"James","00:57:50:07","00:58:17:19","I feel like that's probably the direction you're meant to go in and as far as my identity influencing my career path, I don't think it has as far as being a gay man, although, you know, gays are notoriously creative. So, you know, going into wanting to go into advertising because it was the creative version of marketing and wanting to be a filmmaker kind of does play into that."
"James","00:58:17:19","00:58:40:21","But I don't I don't think being gay specifically played into it, but I do want to tell queer stories. And that's that's hopefully what the point of Telos will be, is that we'll be able to tell queer stories. And, you know, if they become giant blockbusters, if we get to make stories with other studios like A24 or Blumhouse, that would be amazing."
"James","00:58:43:11","00:59:17:14","But like, my dream is for Telos to become self-sustainable, to be able to produce movies and pay the salaries for people you know, working on the movies as well as to pay, you know, ongoing salaries for people like development executives and producers and stuff like that. And so that we can open it up to a wider range of stories so that it's not just about gay men or lesbians, that it's about trans people and non-binary characters and characters of color, which I'm doing blind casting."
"James","00:59:17:14","00:59:50:16","So, you know, as far as that goes. So hopefully the movies will start off quite diverse as far as characters of color go. And also, you know, characters with disabilities and things like that. Like I want to make Telos into this this studio that is, that's there for everyone, uh, that every queer person can have a movie, a favorite telos movie that they can go to, to maybe feel better about themselves, to laugh, to be scared, whatever it might be."
"James","00:59:50:16","01:00:14:08","That's, that's my goal for it. And I hope hopefully I can make that my career. That's that. That's the dream. That's the dream. So we'll see. We'll see if that works out. Um, so that's the end of the submitted questions. Um, so that'll be the end of this episode of the Patreon. I'm not going to say Nic's going to be on the next episode because he's probably not."
"James","01:00:14:08","01:00:38:04","But if you have a topic that you'd like to hear me talk about on the next Patreon, please do let me know their message. Me on Discord or um, here on Patreon in the YouTube comments, whatever it might be. Um, if there's a topic that you'd like to hear me talk about, let me know because I, I want to talk about what you guys want to hear me talk about."
"James","01:00:38:04","01:01:03:16","I am open to all suggestions, so thank you for sending me your questions. It was a lot I, I told you I could ramble on for an hour. It was a lot of fun. And, um, I hope you enjoyed the podcast. And, uh, probably see you soon on a livestream because I'll be bored, and so I'll be livestreaming as usual."
"James","01:01:04:19","01:01:14:05","So thank you all. Thank you all for being patrons. I love and adore you all. You are amazing. And yeah, I hope you have a great week."
